market,report,contract_name,report_date,category,long,short,open_interest
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-04-05,other_rept,469213,443788,2536114
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-04-12,asset_manager,629129,557817,2580317
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-04-12,dealer,712661,629104,2580317
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-04-12,leveraged_funds,453467,630267,2580317
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-04-12,nonreportable,304958,314317,2580317
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-04-12,other_rept,480102,448812,2580317
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-04-19,asset_manager,607092,560218,2537629
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-04-19,dealer,709380,610187,2537629
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-04-19,leveraged_funds,446893,618911,2537629
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-04-19,nonreportable,309331,299699,2537629
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-04-19,other_rept,464933,448614,2537629
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-04-26,asset_manager,618294,562650,2567269
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-04-26,dealer,707270,627710,2567269
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-04-26,leveraged_funds,464698,613555,2567269
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-04-26,nonreportable,301396,314748,2567269
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-04-26,other_rept,475611,448606,2567269
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-05-03,asset_manager,620743,575886,2601366
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-05-03,dealer,712512,640198,2601366
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-05-03,leveraged_funds,481971,610603,2601366
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-05-03,nonreportable,313708,310619,2601366
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-05-03,other_rept,472432,464060,2601366
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-05-10,asset_manager,601125,569839,2545575
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-05-10,dealer,680689,643010,2545575
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-05-10,leveraged_funds,491115,578027,2545575
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-05-10,nonreportable,305422,305517,2545575
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-05-10,other_rept,467224,449182,2545575
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-05-17,asset_manager,602923,568975,2547606
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-05-17,dealer,682502,642253,2547606
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-05-17,leveraged_funds,499302,570693,2547606
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-05-17,nonreportable,295927,315499,2547606
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-05-17,other_rept,466952,450186,2547606
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-05-24,asset_manager,571657,587339,2519555
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-05-24,dealer,659137,651032,2519555
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-05-24,leveraged_funds,527745,530468,2519555
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-05-24,nonreportable,308299,296393,2519555
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-05-24,other_rept,452717,454323,2519555
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-05-31,asset_manager,585849,576220,2526238
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-05-31,dealer,675322,638322,2526238
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-05-31,leveraged_funds,503984,557036,2526238
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-05-31,nonreportable,300640,305657,2526238
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-05-31,other_rept,460443,449003,2526238
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-06-07,asset_manager,623858,569095,2593376
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-06-07,dealer,703804,644752,2593376
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-06-07,leveraged_funds,489221,599997,2593376
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-06-07,nonreportable,302264,320146,2593376
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-06-07,other_rept,474229,459386,2593376
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-06-14,asset_manager,628308,569685,2604332
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-06-14,dealer,716298,637954,2604332
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-06-14,leveraged_funds,473346,620474,2604332
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-06-14,nonreportable,309944,315096,2604332
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-06-14,other_rept,476436,461123,2604332
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-06-21,asset_manager,626982,573373,2609468
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-06-21,dealer,735220,621704,2609468
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-06-21,leveraged_funds,457270,638706,2609468
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-06-21,nonreportable,298630,327642,2609468
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-06-21,other_rept,491366,448043,2609468
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-06-28,asset_manager,635313,593999,2672417
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-06-28,dealer,735031,654626,2672417
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-06-28,leveraged_funds,466614,655801,2672417
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-06-28,nonreportable,338087,303293,2672417
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-06-28,other_rept,497372,464698,2672417
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-07-05,asset_manager,627671,586566,2639647
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-07-05,dealer,740330,632287,2639647
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-07-05,leveraged_funds,463290,645362,2639647
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-07-05,nonreportable,325770,307745,2639647
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-07-05,other_rept,482586,467687,2639647
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-07-12,asset_manager,635261,563761,2606569
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-07-12,dealer,743617,611799,2606569
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-07-12,leveraged_funds,436041,658718,2606569
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-07-12,nonreportable,307104,318473,2606569
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-07-12,other_rept,484546,453818,2606569
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-07-19,asset_manager,635522,577879,2637829
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-07-19,dealer,728950,642721,2637829
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-07-19,leveraged_funds,459709,648179,2637829
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-07-19,nonreportable,317000,316080,2637829
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-07-19,other_rept,496648,452970,2637829
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-07-26,asset_manager,633493,567225,2610258
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-07-26,dealer,733127,624207,2610258
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-07-26,leveraged_funds,440688,655620,2610258
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-07-26,nonreportable,324590,301874,2610258
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-07-26,other_rept,478360,461332,2610258
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-08-02,asset_manager,625391,573019,2605238
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-08-02,dealer,723846,630878,2605238
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-08-02,leveraged_funds,458415,635785,2605238
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-08-02,nonreportable,320571,304686,2605238
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-08-02,other_rept,477015,460870,2605238
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-08-09,asset_manager,604591,593983,2605596
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-08-09,dealer,706943,647967,2605596
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-08-09,leveraged_funds,508015,586335,2605596
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-08-09,nonreportable,311797,313546,2605596
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-08-09,other_rept,474250,463765,2605596
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-08-16,asset_manager,605600,594956,2609904
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-08-16,dealer,687617,669533,2609904
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-08-16,leveraged_funds,527422,568738,2609904
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-08-16,nonreportable,315706,310671,2609904
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-08-16,other_rept,473559,466006,2609904
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-08-23,asset_manager,618087,563924,2569589
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-08-23,dealer,717428,618758,2569589
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-08-23,leveraged_funds,449654,629574,2569589
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-08-23,nonreportable,318218,298482,2569589
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-08-23,other_rept,466202,458851,2569589
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-08-30,asset_manager,619982,542794,2527773
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-08-30,dealer,722441,592001,2527773
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-08-30,leveraged_funds,417103,644562,2527773
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-08-30,nonreportable,299949,306716,2527773
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-08-30,other_rept,468298,441700,2527773
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-09-06,asset_manager,608462,555081,2529441
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-09-06,dealer,712751,602559,2529441
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-09-06,leveraged_funds,443120,619246,2529441
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-09-06,nonreportable,299088,307976,2529441
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-09-06,other_rept,466020,444579,2529441
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-09-13,asset_manager,610826,555457,2535398
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-09-13,dealer,695369,623038,2535398
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-09-13,leveraged_funds,458706,606161,2535398
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-09-13,nonreportable,300501,307995,2535398
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-09-13,other_rept,469996,442747,2535398
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-09-20,asset_manager,598042,558414,2514035
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-09-20,dealer,679842,627456,2514035
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-09-20,leveraged_funds,478818,577077,2514035
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-09-20,nonreportable,300488,302881,2514035
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-09-20,other_rept,456845,448207,2514035
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-09-27,asset_manager,590294,557665,2495563
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-09-27,dealer,678188,619505,2495563
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-09-27,leveraged_funds,467477,580659,2495563
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-09-27,nonreportable,303173,295762,2495563
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-09-27,other_rept,456431,441972,2495563
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-10-04,asset_manager,588508,550593,2476307
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-10-04,dealer,681912,605767,2476307
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-10-04,leveraged_funds,454695,585354,2476307
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-10-04,nonreportable,304009,290306,2476307
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-10-04,other_rept,447183,444287,2476307
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-10-11,asset_manager,576490,537523,2421768
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-10-11,dealer,658990,600329,2421768
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-10-11,leveraged_funds,453243,563899,2421768
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-10-11,nonreportable,294239,286986,2421768
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-10-11,other_rept,438806,433031,2421768
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-10-18,asset_manager,557892,538039,2382459
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-10-18,dealer,643777,595101,2382459
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-10-18,leveraged_funds,466106,534527,2382459
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-10-18,nonreportable,286255,285536,2382459
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-10-18,other_rept,428429,429256,2382459
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-10-25,asset_manager,546324,552152,2387992
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-10-25,dealer,609630,632125,2387992
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-10-25,leveraged_funds,506774,496182,2387992
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-10-25,nonreportable,296730,276390,2387992
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-10-25,other_rept,428534,431143,2387992
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-11-01,asset_manager,526915,547695,2336108
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-11-01,dealer,600800,613977,2336108
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-11-01,leveraged_funds,503234,477932,2336108
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-11-01,nonreportable,295237,265427,2336108
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-11-01,other_rept,409922,431077,2336108
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-11-08,asset_manager,514322,543693,2300032
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-11-08,dealer,575607,620409,2300032
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-11-08,leveraged_funds,520354,445659,2300032
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-11-08,nonreportable,276787,275222,2300032
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-11-08,other_rept,412962,415049,2300032
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-11-15,asset_manager,528082,533104,2306926
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-11-15,dealer,568667,630934,2306926
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-11-15,leveraged_funds,528549,440360,2306926
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-11-15,nonreportable,277488,276175,2306926
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-11-15,other_rept,404140,426353,2306926
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-11-22,asset_manager,523585,536446,2304414
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-11-22,dealer,605199,593097,2304414
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-11-22,leveraged_funds,469424,498430,2304414
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-11-22,nonreportable,298463,254595,2304414
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-11-22,other_rept,407743,421846,2304414
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-11-29,asset_manager,558339,529045,2363878
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-11-29,dealer,625405,603811,2363878
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-11-29,leveraged_funds,480414,512415,2363878
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-11-29,nonreportable,277659,289672,2363878
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-11-29,other_rept,422061,428935,2363878
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-12-06,asset_manager,565216,558694,2443283
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-12-06,dealer,656679,613828,2443283
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-12-06,leveraged_funds,490658,535521,2443283
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-12-06,nonreportable,286384,300004,2443283
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-12-06,other_rept,444346,435236,2443283
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-12-13,asset_manager,560441,578961,2476960
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-12-13,dealer,634684,653335,2476960
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-12-13,leveraged_funds,545336,494987,2476960
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-12-13,nonreportable,291851,302620,2476960
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-12-13,other_rept,444648,447057,2476960
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-12-20,asset_manager,575680,574923,2501310
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-12-20,dealer,657685,642996,2501310
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-12-20,leveraged_funds,523675,526875,2501310
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-12-20,nonreportable,297756,302559,2501310
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-12-20,other_rept,446514,453957,2501310
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-12-27,asset_manager,568181,570133,2474597
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-12-27,dealer,639673,647118,2474597
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-12-27,leveraged_funds,532778,506553,2474597
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-12-27,nonreportable,290849,303054,2474597
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2022-12-27,other_rept,443116,447739,2474597
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2023-01-03,asset_manager,532942,587231,2435159
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2023-01-03,dealer,577685,688598,2435159
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2023-01-03,leveraged_funds,602303,420463,2435159
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2023-01-03,nonreportable,304346,280093,2435159
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2023-01-03,other_rept,417883,458774,2435159
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2023-01-10,asset_manager,558334,568195,2448977
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2023-01-10,dealer,634501,638967,2448977
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2023-01-10,leveraged_funds,518187,510383,2448977
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2023-01-10,nonreportable,293950,293805,2448977
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2023-01-10,other_rept,444005,437627,2448977
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2023-01-17,asset_manager,569435,571620,2480554
es,tff,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2023-01-17,dealer,630095,659793,2480554
